representation,objective,seed,epoch,train_loss,validation_loss,validation_tuple_count,validation_chunk_weighting,optimizer,df,optimizer_updates,optimizer_updates_cumulative,all_trainable_gradients_finite_each_update,tuple_batch_sizes,validation_bank_hash,fit_manifest_digest
magnitude,all9,101,19,0.30084247815938725,0.34599476166260545,12480,exact tuple sum/count,AdamW,4.0,150,3000,true,"[256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,32]",99a341d90bb2b498a9f2a760539b90762257235fdcef53e917333a7e1a24d3c5,0201a75b56f9a883cb0a11f2b3b7999a49767ca72220a49f13e7d75d63c57925
magnitude,all9,101,20,0.30039832600504035,0.34297395394398617,12480,exact tuple sum/count,AdamW,4.0,150,3150,true,"[256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,32]",99a341d90bb2b498a9f2a760539b90762257235fdcef53e917333a7e1a24d3c5,0201a75b56f9a883cb0a11f2b3b7999a49767ca72220a49f13e7d75d63c57925
magnitude,all9,101,21,0.30125920538230794,0.34793705940246583,12480,exact tuple sum/count,AdamW,4.0,150,3300,true,"[256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,32]",99a341d90bb2b498a9f2a760539b90762257235fdcef53e917333a7e1a24d3c5,0201a75b56f9a883cb0a11f2b3b7999a49767ca72220a49f13e7d75d63c57925
magnitude,all9,101,22,0.2994679508345125,0.34021083085964887,12480,exact tuple sum/count,AdamW,4.0,150,3450,true,"[256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,32]",99a341d90bb2b498a9f2a760539b90762257235fdcef53e917333a7e1a24d3c5,0201a75b56f9a883cb0a11f2b3b7999a49767ca72220a49f13e7d75d63c57925
magnitude,all9,101,23,0.29982728470500936,0.3411245297162961,12480,exact tuple sum/count,AdamW,4.0,150,3600,true,"[256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,32]",99a341d90bb2b498a9f2a760539b90762257235fdcef53e917333a7e1a24d3c5,0201a75b56f9a883cb0a11f2b3b7999a49767ca72220a49f13e7d75d63c57925
magnitude,all9,101,24,0.30002626604326416,0.34428146940011245,12480,exact tuple sum/count,AdamW,4.0,150,3750,true,"[256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,32]",99a341d90bb2b498a9f2a760539b90762257235fdcef53e917333a7e1a24d3c5,0201a75b56f9a883cb0a11f2b3b7999a49767ca72220a49f13e7d75d63c57925
magnitude,all9,101,25,0.3002185839269707,0.34505501037988906,12480,exact tuple sum/count,AdamW,4.0,150,3900,true,"[256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,32]",99a341d90bb2b498a9f2a760539b90762257235fdcef53e917333a7e1a24d3c5,0201a75b56f9a883cb0a11f2b3b7999a49767ca72220a49f13e7d75d63c57925
magnitude,all9,101,26,0.2983257144514693,0.34561816377517507,12480,exact tuple sum/count,AdamW,4.0,150,4050,true,"[256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,32]",99a341d90bb2b498a9f2a760539b90762257235fdcef53e917333a7e1a24d3c5,0201a75b56f9a883cb0a11f2b3b7999a49767ca72220a49f13e7d75d63c57925
magnitude,all9,101,27,0.29944883732863664,0.34732905901395356,12480,exact tuple sum/count,AdamW,4.0,150,4200,true,"[256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,32]",99a341d90bb2b498a9f2a760539b90762257235fdcef53e917333a7e1a24d3c5,0201a75b56f9a883cb0a11f2b3b7999a49767ca72220a49f13e7d75d63c57925
magnitude,all9,101,28,0.2979396416025809,0.3424023385231312,12480,exact tuple sum/count,AdamW,4.0,150,4350,true,"[256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,32]",99a341d90bb2b498a9f2a760539b90762257235fdcef53e917333a7e1a24d3c5,0201a75b56f9a883cb0a11f2b3b7999a49767ca72220a49f13e7d75d63c57925
magnitude,all9,101,29,0.2981189551317482,0.3448955523662078,12480,exact tuple sum/count,AdamW,4.0,150,4500,true,"[256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,32]",99a341d90bb2b498a9f2a760539b90762257235fdcef53e917333a7e1a24d3c5,0201a75b56f9a883cb0a11f2b3b7999a49767ca72220a49f13e7d75d63c57925
magnitude,all9,101,30,0.29594689737521396,0.3495995411506066,12480,exact tuple sum/count,AdamW,4.0,150,4650,true,"[256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,32]",99a341d90bb2b498a9f2a760539b90762257235fdcef53e917333a7e1a24d3c5,0201a75b56f9a883cb0a11f2b3b7999a49767ca72220a49f13e7d75d63c57925
magnitude,all9,101,31,0.2968585109970496,0.34906138701316636,12480,exact tuple sum/count,AdamW,4.0,150,4800,true,"[256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,32]",99a341d90bb2b498a9f2a760539b90762257235fdcef53e917333a7e1a24d3c5,0201a75b56f9a883cb0a11f2b3b7999a49767ca72220a49f13e7d75d63c57925
magnitude,all9,101,32,0.2939820669572691,0.3443021294398185,12480,exact tuple sum/count,AdamW,4.0,150,4950,true,"[256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,32]",99a341d90bb2b498a9f2a760539b90762257235fdcef53e917333a7e1a24d3c5,0201a75b56f9a883cb0a11f2b3b7999a49767ca72220a49f13e7d75d63c57925
magnitude,all9,101,33,0.2950451643598849,0.3515578337204762,12480,exact tuple sum/count,AdamW,4.0,150,5100,true,"[256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,32]",99a341d90bb2b498a9f2a760539b90762257235fdcef53e917333a7e1a24d3c5,0201a75b56f9a883cb0a11f2b3b7999a49767ca72220a49f13e7d75d63c57925
magnitude,all9,101,34,0.293666559812509,0.3452946681242723,12480,exact tuple sum/count,AdamW,4.0,150,5250,true,"[256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,32]",99a341d90bb2b498a9f2a760539b90762257235fdcef53e917333a7e1a24d3c5,0201a75b56f9a883cb0a11f2b3b7999a49767ca72220a49f13e7d75d63c57925
magnitude,all9,101,35,0.2911235187998961,0.34768912501824206,12480,exact tuple sum/count,AdamW,4.0,150,5400,true,"[256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,32]",99a341d90bb2b498a9f2a760539b90762257235fdcef53e917333a7e1a24d3c5,0201a75b56f9a883cb0a11f2b3b7999a49767ca72220a49f13e7d75d63c57925
magnitude,all9,101,36,0.2905161632076593,0.34913734793663026,12480,exact tuple sum/count,AdamW,4.0,150,5550,true,"[256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,32]",99a341d90bb2b498a9f2a760539b90762257235fdcef53e917333a7e1a24d3c5,0201a75b56f9a883cb0a11f2b3b7999a49767ca72220a49f13e7d75d63c57925
magnitude,all9,101,37,0.290357566339472,0.34380458226570715,12480,exact tuple sum/count,AdamW,4.0,150,5700,true,"[256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,32]",99a341d90bb2b498a9f2a760539b90762257235fdcef53e917333a7e1a24d3c5,0201a75b56f9a883cb0a11f2b3b7999a49767ca72220a49f13e7d75d63c57925
magnitude,all9,101,38,0.2878137291826726,0.34686107024168356,12480,exact tuple sum/count,AdamW,4.0,150,5850,true,"[256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,32]",99a341d90bb2b498a9f2a760539b90762257235fdcef53e917333a7e1a24d3c5,0201a75b56f9a883cb0a11f2b3b7999a49767ca72220a49f13e7d75d63c57925
magnitude,all9,101,39,0.28957450653411515,0.3471346084888165,12480,exact tuple sum/count,AdamW,4.0,150,6000,true,"[256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,32]",99a341d90bb2b498a9f2a760539b90762257235fdcef53e917333a7e1a24d3c5,0201a75b56f9a883cb0a11f2b3b7999a49767ca72220a49f13e7d75d63c57925
magnitude,all9,101,40,0.2872778889094694,0.348816079665453,12480,exact tuple sum/count,AdamW,4.0,150,6150,true,"[256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,32]",99a341d90bb2b498a9f2a760539b90762257235fdcef53e917333a7e1a24d3c5,0201a75b56f9a883cb0a11f2b3b7999a49767ca72220a49f13e7d75d63c57925
magnitude,all9,101,41,0.28773768513470466,0.3487632604745718,12480,exact tuple sum/count,AdamW,4.0,150,6300,true,"[256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,32]",99a341d90bb2b498a9f2a760539b90762257235fdcef53e917333a7e1a24d3c5,0201a75b56f9a883cb0a11f2b3b7999a49767ca72220a49f13e7d75d63c57925
magnitude,all9,101,42,0.28580172088899636,0.34541614743379445,12480,exact tuple sum/count,AdamW,4.0,150,6450,true,"[256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,32]",99a341d90bb2b498a9f2a760539b90762257235fdcef53e917333a7e1a24d3c5,0201a75b56f9a883cb0a11f2b3b7999a49767ca72220a49f13e7d75d63c57925
