scenario,time_bin,availability_time_s,detector,status,reason,score,ll0,ll1,n,k0,k1,epoch_count,prn_count,geometry_valid,geometry_mode,offline_oracle_geometry,causal_deployment_ready
cleanStatic,25,12.99991196,Power-only,AVAILABLE,,12393267173642.613,,,,,,5228,11,,,,
cleanStatic,25,13.24639568,B0-native,AVAILABLE_SAVED_NATIVE_SCORE_REPLAY_WITH_NODE_LINEAGE_GAP,,0.0,,,,,,5228,11,,,,
cleanStatic,25,12.99991196,Noise-floor-only,UNAVAILABLE_SOURCE_NOT_PRESENT,,,,,,,,5228,11,,,,
cleanStatic,26,13.49991208,A1,AVAILABLE,,-227.33001570688236,-5941.061332182301,-5898.940526675251,450,51,102,1700,11,,,,
cleanStatic,26,13.49991208,A2,AVAILABLE,,-470.9486669835967,,,,,,1700,11,,,,
cleanStatic,26,13.49991208,A3,UNAVAILABLE_INVALID_FIT,,,,,,,,1700,11,,,,
cleanStatic,26,13.49991208,A4,UNAVAILABLE_INVALID_FIT,boundary_or_nonconvergence,,,,,,,1700,11,,,,
cleanStatic,26,13.49991208,Full,UNAVAILABLE_INVALID_GEOMETRY,,,,,,,,1700,11,,unavailable,False,False
cleanStatic,26,13.49991208,Neural-with-energy,UNAVAILABLE_INVALID_FIT,,,,,,,,1700,11,,,,
cleanStatic,26,13.49991208,Power-only,AVAILABLE,,12379650775880.451,,,,,,1700,11,,,,
cleanStatic,26,13.74639568,B0-native,AVAILABLE_SAVED_NATIVE_SCORE_REPLAY_WITH_NODE_LINEAGE_GAP,,0.0,,,,,,1700,11,,,,
cleanStatic,26,13.49991208,Noise-floor-only,UNAVAILABLE_SOURCE_NOT_PRESENT,,,,,,,,1700,11,,,,
cleanStatic,27,13.9999122,A1,AVAILABLE,,-221.43703657870708,-5945.390275967119,-5900.322980895981,450,51,102,1700,11,,,,
cleanStatic,27,13.9999122,A2,AVAILABLE,,-468.970958191039,,,,,,1700,11,,,,
cleanStatic,27,13.9999122,A3,UNAVAILABLE_INVALID_FIT,,,,,,,,1700,11,,,,
cleanStatic,27,13.9999122,A4,UNAVAILABLE_INVALID_FIT,boundary_or_nonconvergence,,,,,,,1700,11,,,,
cleanStatic,27,13.9999122,Full,UNAVAILABLE_INVALID_GEOMETRY,,,,,,,,1700,11,,unavailable,False,False
cleanStatic,27,13.9999122,Neural-with-energy,UNAVAILABLE_INVALID_FIT,,,,,,,,1700,11,,,,
cleanStatic,27,13.9999122,Power-only,AVAILABLE,,12279484555919.248,,,,,,1700,11,,,,
cleanStatic,27,14.24639568,B0-native,AVAILABLE_SAVED_NATIVE_SCORE_REPLAY_WITH_NODE_LINEAGE_GAP,,0.24390860903365555,,,,,,1700,11,,,,
cleanStatic,27,13.9999122,Noise-floor-only,UNAVAILABLE_SOURCE_NOT_PRESENT,,,,,,,,1700,11,,,,
cleanStatic,28,14.49991236,A1,AVAILABLE,,-244.5937319276362,-5931.3625617079915,-5897.873614311318,450,51,102,1700,11,,,,
cleanStatic,28,14.49991236,A2,AVAILABLE,,-494.18305321103776,,,,,,1700,11,,,,
cleanStatic,28,14.49991236,A3,UNAVAILABLE_INVALID_FIT,,,,,,,,1700,11,,,,
cleanStatic,28,14.49991236,A4,UNAVAILABLE_INVALID_FIT,boundary_or_nonconvergence,,,,,,,1700,11,,,,
cleanStatic,28,14.49991236,Full,UNAVAILABLE_INVALID_GEOMETRY,,,,,,,,1700,11,,unavailable,False,False
cleanStatic,28,14.49991236,Neural-with-energy,UNAVAILABLE_INVALID_FIT,,,,,,,,1700,11,,,,
cleanStatic,28,14.49991236,Power-only,AVAILABLE,,12212930648917.363,,,,,,1700,11,,,,
cleanStatic,28,14.74639568,B0-native,AVAILABLE_SAVED_NATIVE_SCORE_REPLAY_WITH_NODE_LINEAGE_GAP,,0.46607679136170876,,,,,,1700,11,,,,
cleanStatic,28,14.49991236,Noise-floor-only,UNAVAILABLE_SOURCE_NOT_PRESENT,,,,,,,,1700,11,,,,
cleanStatic,29,14.99991252,A1,AVAILABLE,,-228.94459504538452,-5950.6003898209465,-5909.286873983147,450,51,102,1579,11,,,,
cleanStatic,29,14.99991252,A2,AVAILABLE,,-482.5588951500956,,,,,,1579,11,,,,
cleanStatic,29,14.99991252,A3,UNAVAILABLE_INVALID_FIT,,,,,,,,1579,11,,,,
cleanStatic,29,14.99991252,A4,UNAVAILABLE_INVALID_FIT,boundary_or_nonconvergence,,,,,,,1579,11,,,,
cleanStatic,29,14.99991252,Full,UNAVAILABLE_INVALID_GEOMETRY,,,,,,,,1579,11,,unavailable,False,False
cleanStatic,29,14.99991252,Neural-with-energy,UNAVAILABLE_INVALID_FIT,,,,,,,,1579,11,,,,
cleanStatic,29,14.99991252,Power-only,AVAILABLE,,12264412805747.066,,,,,,1579,11,,,,
cleanStatic,29,15.24639568,B0-native,AVAILABLE_SAVED_NATIVE_SCORE_REPLAY_WITH_NODE_LINEAGE_GAP,,0.4678409740849474,,,,,,1579,11,,,,
cleanStatic,29,14.99991252,Noise-floor-only,UNAVAILABLE_SOURCE_NOT_PRESENT,,,,,,,,1579,11,,,,
cleanStatic,30,15.49991272,A1,AVAILABLE,,-195.6736931432987,-5971.494932910964,-5913.545966122122,450,51,102,1225,11,,,,
cleanStatic,30,15.49991272,A2,AVAILABLE,,-442.4778450200008,,,,,,1225,11,,,,
cleanStatic,30,15.49991272,A3,UNAVAILABLE_INVALID_FIT,,,,,,,,1225,11,,,,
cleanStatic,30,15.49991272,A4,UNAVAILABLE_INVALID_FIT,boundary_or_nonconvergence,,,,,,,1225,11,,,,
cleanStatic,30,15.49991272,Full,UNAVAILABLE_INVALID_GEOMETRY,,,,,,,,1225,11,,unavailable,False,False
cleanStatic,30,15.49991272,Neural-with-energy,UNAVAILABLE_INVALID_FIT,,,,,,,,1225,11,,,,
cleanStatic,30,15.49991272,Power-only,AVAILABLE,,12359876217539.29,,,,,,1225,11,,,,
cleanStatic,30,15.74639568,B0-native,AVAILABLE_SAVED_NATIVE_SCORE_REPLAY_WITH_NODE_LINEAGE_GAP,,0.4715142978279677,,,,,,1225,11,,,,
cleanStatic,30,15.49991272,Noise-floor-only,UNAVAILABLE_SOURCE_NOT_PRESENT,,,,,,,,1225,11,,,,
cleanStatic,31,15.99991284,A1,AVAILABLE,,-216.66530311542908,-5953.715372429554,-5906.262210626777,450,51,102,1225,11,,,,
cleanStatic,31,15.99991284,A2,AVAILABLE,,-437.1010874725123,,,,,,1225,11,,,,
cleanStatic,31,15.99991284,A3,UNAVAILABLE_INVALID_FIT,,,,,,,,1225,11,,,,
cleanStatic,31,15.99991284,A4,UNAVAILABLE_INVALID_FIT,boundary_or_nonconvergence,,,,,,,1225,11,,,,
cleanStatic,31,15.99991284,Full,UNAVAILABLE_INVALID_GEOMETRY,,,,,,,,1225,11,,unavailable,False,False
cleanStatic,31,15.99991284,Neural-with-energy,UNAVAILABLE_INVALID_FIT,,,,,,,,1225,11,,,,
cleanStatic,31,15.99991284,Power-only,AVAILABLE,,12656746125289.762,,,,,,1225,11,,,,
cleanStatic,31,16.24639568,B0-native,AVAILABLE_SAVED_NATIVE_SCORE_REPLAY_WITH_NODE_LINEAGE_GAP,,0.6158133507281884,,,,,,1225,11,,,,
cleanStatic,31,15.99991284,Noise-floor-only,UNAVAILABLE_SOURCE_NOT_PRESENT,,,,,,,,1225,11,,,,
cleanStatic,32,16.49991296,A1,AVAILABLE,,-212.85225975043602,-5968.003070302456,-5918.6433868171825,450,51,102,1225,11,,,,
cleanStatic,32,16.49991296,A2,AVAILABLE,,-470.60263326737584,,,,,,1225,11,,,,
cleanStatic,32,16.49991296,A3,AVAILABLE,,-10918.482163957293,-166314.8108777923,-165146.15259052737,12600,1409,2813,1225,11,True,,,
cleanStatic,32,16.49991296,A4,UNAVAILABLE_INVALID_FIT,boundary_or_nonconvergence,,,,,,,1225,11,,,,
cleanStatic,32,16.49991296,Full,AVAILABLE,,-10918.482207649651,-166314.81090622582,-165146.15264080706,12600,1409,2813,1225,11,True,offline_physics_los,True,False
cleanStatic,32,16.49991296,Neural-with-energy,AVAILABLE,,-10918.482200861532,-166314.81080561798,-165146.15253680517,12600,1409,2813,1225,11,True,,,
cleanStatic,32,16.49991296,Power-only,AVAILABLE,,12307605843827.64,,,,,,1225,11,,,,
cleanStatic,32,16.74639568,B0-native,AVAILABLE_SAVED_NATIVE_SCORE_REPLAY_WITH_NODE_LINEAGE_GAP,,0.6725982058397922,,,,,,1225,11,,,,
cleanStatic,32,16.49991296,Noise-floor-only,UNAVAILABLE_SOURCE_NOT_PRESENT,,,,,,,,1225,11,,,,
cleanStatic,33,16.99991308,A1,AVAILABLE,,-227.54372100115313,-5937.128513209172,-5895.114560349257,450,51,102,1225,11,,,,
cleanStatic,33,16.99991308,A2,AVAILABLE,,-475.72696965578973,,,,,,1225,11,,,,
cleanStatic,33,16.99991308,A3,AVAILABLE,,-10862.425241186198,-166517.93935988675,-165321.25261123627,12600,1409,2813,1225,11,True,,,
cleanStatic,33,16.99991308,A4,UNAVAILABLE_INVALID_FIT,boundary_or_nonconvergence,,,,,,,1225,11,,,,
cleanStatic,33,16.99991308,Full,AVAILABLE,,-10862.42530518878,-166517.939266574,-165321.2525499248,12600,1409,2813,1225,11,True,offline_physics_los,True,False
cleanStatic,33,16.99991308,Neural-with-energy,AVAILABLE,,-10862.425395469969,-166517.93919570156,-165321.25252419297,12600,1409,2813,1225,11,True,,,
cleanStatic,33,16.99991308,Power-only,AVAILABLE,,12197786535139.65,,,,,,1225,11,,,,
cleanStatic,33,17.24639568,B0-native,AVAILABLE_SAVED_NATIVE_SCORE_REPLAY_WITH_NODE_LINEAGE_GAP,,0.7151868471734951,,,,,,1225,11,,,,
cleanStatic,33,16.99991308,Noise-floor-only,UNAVAILABLE_SOURCE_NOT_PRESENT,,,,,,,,1225,11,,,,
cleanStatic,34,17.49991312,A1,AVAILABLE,,-233.28846222265918,-5948.980290734064,-5909.838708484902,450,51,102,1225,11,,,,
cleanStatic,34,17.49991312,A2,AVAILABLE,,-466.57692444531835,,,,,,1225,11,,,,
cleanStatic,34,17.49991312,A3,AVAILABLE,,-11033.102198975192,-166374.09917146422,-165262.75090170823,12600,1409,2813,1225,11,True,,,
cleanStatic,34,17.49991312,A4,UNAVAILABLE_INVALID_FIT,boundary_or_nonconvergence,,,,,,,1225,11,,,,
cleanStatic,34,17.49991312,Full,AVAILABLE,,-11033.10212056761,-166374.09918990685,-165262.75088094707,12600,1409,2813,1225,11,True,offline_physics_los,True,False
cleanStatic,34,17.49991312,Neural-with-energy,AVAILABLE,,-11033.102211313295,-166374.09926518388,-165262.75100159695,12600,1409,2813,1225,11,True,,,
cleanStatic,34,17.49991312,Power-only,AVAILABLE,,12168312076148.848,,,,,,1225,11,,,,
cleanStatic,34,17.74639568,B0-native,AVAILABLE_SAVED_NATIVE_SCORE_REPLAY_WITH_NODE_LINEAGE_GAP,,0.7471283281737723,,,,,,1225,11,,,,
cleanStatic,34,17.49991312,Noise-floor-only,UNAVAILABLE_SOURCE_NOT_PRESENT,,,,,,,,1225,11,,,,
cleanStatic,35,17.99991316,A1,AVAILABLE,,-220.49806933078423,-5941.761225608574,-5896.224446913475,450,51,102,1225,11,,,,
cleanStatic,35,17.99991316,A2,AVAILABLE,,-457.10748943196927,,,,,,1225,11,,,,
cleanStatic,35,17.99991316,A3,AVAILABLE,,-10487.579147075101,-166605.90305686148,-165221.79326115546,12600,1409,2813,1225,11,True,,,
cleanStatic,35,17.99991316,A4,UNAVAILABLE_INVALID_FIT,boundary_or_nonconvergence,,,,,,,1225,11,,,,
cleanStatic,35,17.99991316,Full,AVAILABLE,,-10487.579109852582,-166605.90301178992,-165221.79319747264,12600,1409,2813,1225,11,True,offline_physics_los,True,False
cleanStatic,35,17.99991316,Neural-with-energy,AVAILABLE,,-10487.579057015568,-166605.90289942603,-165221.79305869024,12600,1409,2813,1225,11,True,,,
cleanStatic,35,17.99991316,Power-only,AVAILABLE,,12259092947224.82,,,,,,1225,11,,,,
cleanStatic,35,18.24639568,B0-native,AVAILABLE_SAVED_NATIVE_SCORE_REPLAY_WITH_NODE_LINEAGE_GAP,,0.5904031028798692,,,,,,1225,11,,,,
cleanStatic,35,17.99991316,Noise-floor-only,UNAVAILABLE_SOURCE_NOT_PRESENT,,,,,,,,1225,11,,,,
cleanStatic,36,18.49991316,A1,AVAILABLE,,-242.88200311951357,-5947.081498168499,-5912.736686367764,450,51,102,1225,11,,,,
cleanStatic,36,18.49991316,A2,AVAILABLE,,-485.76400623902714,,,,,,1225,11,,,,
cleanStatic,36,18.49991316,A3,AVAILABLE,,-11137.504317207256,-172598.03493854855,-171277.3400360823,13050,1460,2914,1225,11,True,,,
cleanStatic,36,18.49991316,A4,UNAVAILABLE_INVALID_FIT,boundary_or_nonconvergence,,,,,,,1225,11,,,,
cleanStatic,36,18.49991316,Full,UNAVAILABLE_INVALID_SHARED_FIT,boundary_or_nonconvergence,,,,,,,1225,11,False,offline_physics_los,True,False
cleanStatic,36,18.49991316,Neural-with-energy,AVAILABLE,,-11137.588373268949,-172598.03477806927,-171277.38190363388,13050,1460,2914,1225,11,True,,,
cleanStatic,36,18.49991316,Power-only,AVAILABLE,,12414759938315.385,,,,,,1225,11,,,,
cleanStatic,36,18.74639568,B0-native,AVAILABLE_SAVED_NATIVE_SCORE_REPLAY_WITH_NODE_LINEAGE_GAP,,0.4652559743542206,,,,,,1225,11,,,,
cleanStatic,36,18.49991316,Noise-floor-only,UNAVAILABLE_SOURCE_NOT_PRESENT,,,,,,,,1225,11,,,,
cleanStatic,37,18.99991304,A1,AVAILABLE,,-235.88836826341856,-5937.381252155203,-5899.539622926421,450,51,102,1225,11,,,,
cleanStatic,37,18.99991304,A2,AVAILABLE,,-471.7767365268371,,,,,,1225,11,,,,
cleanStatic,37,18.99991304,A3,AVAILABLE,,-10990.74263901781,-172555.9863352977,-171161.91059373674,13050,1460,2914,1225,11,True,,,
cleanStatic,37,18.99991304,A4,UNAVAILABLE_INVALID_FIT,boundary_or_nonconvergence,,,,,,,1225,11,,,,
cleanStatic,37,18.99991304,Full,AVAILABLE,,-10990.742631428404,-172555.9864665656,-171161.91072120995,13050,1460,2914,1225,11,True,offline_physics_los,True,False
cleanStatic,37,18.99991304,Neural-with-energy,AVAILABLE,,-10990.742734283029,-172555.98600222386,-171161.9103082955,13050,1460,2914,1225,11,True,,,
cleanStatic,37,18.99991304,Power-only,AVAILABLE,,12248449744001.373,,,,,,1225,11,,,,
cleanStatic,37,19.24639568,B0-native,AVAILABLE_SAVED_NATIVE_SCORE_REPLAY_WITH_NODE_LINEAGE_GAP,,0.44613916963097566,,,,,,1225,11,,,,
cleanStatic,37,18.99991304,Noise-floor-only,UNAVAILABLE_SOURCE_NOT_PRESENT,,,,,,,,1225,11,,,,
cleanStatic,38,19.49991296,A1,AVAILABLE,,-225.67036237794298,-5930.118828411358,-5887.168196239838,450,51,102,1225,11,,,,
cleanStatic,38,19.49991296,A2,AVAILABLE,,-451.34072475588596,,,,,,1225,11,,,,
cleanStatic,38,19.49991296,A3,AVAILABLE,,-10946.902321454481,-172639.36115663758,-171223.36525629496,13050,1460,2914,1225,11,True,,,
cleanStatic,38,19.49991296,A4,UNAVAILABLE_INVALID_FIT,boundary_or_nonconvergence,,,,,,,1225,11,,,,
cleanStatic,38,19.49991296,Full,AVAILABLE,,-10946.902295288799,-172639.36108227688,-171223.36516885142,13050,1460,2914,1225,11,True,offline_physics_los,True,False
cleanStatic,38,19.49991296,Neural-with-energy,AVAILABLE,,-10946.902300846583,-172639.36090112352,-171223.36499047696,13050,1460,2914,1225,11,True,,,
cleanStatic,38,19.49991296,Power-only,AVAILABLE,,12301307738888.984,,,,,,1225,11,,,,
cleanStatic,38,19.74639568,B0-native,AVAILABLE_SAVED_NATIVE_SCORE_REPLAY_WITH_NODE_LINEAGE_GAP,,0.431801566088542,,,,,,1225,11,,,,
cleanStatic,38,19.49991296,Noise-floor-only,UNAVAILABLE_SOURCE_NOT_PRESENT,,,,,,,,1225,11,,,,
cleanStatic,39,19.99991284,A1,AVAILABLE,,-226.80269502639737,-5942.313419828685,-5899.928953981393,450,51,102,1225,11,,,,
cleanStatic,39,19.99991284,A2,AVAILABLE,,-470.91086105187526,,,,,,1225,11,,,,
cleanStatic,39,19.99991284,A3,AVAILABLE,,-11262.225962785009,-172541.55431643853,-171283.22023676118,13050,1460,2914,1225,11,True,,,
cleanStatic,39,19.99991284,A4,UNAVAILABLE_INVALID_FIT,boundary_or_nonconvergence,,,,,,,1225,11,,,,
cleanStatic,39,19.99991284,Full,AVAILABLE,,-11262.225837114902,-172541.55445734572,-171283.2203148333,13050,1460,2914,1225,11,True,offline_physics_los,True,False
cleanStatic,39,19.99991284,Neural-with-energy,AVAILABLE,,-11262.225938748272,-172541.55444140712,-171283.2203497114,13050,1460,2914,1225,11,True,,,
cleanStatic,39,19.99991284,Power-only,AVAILABLE,,12250359127022.188,,,,,,1225,11,,,,
cleanStatic,39,20.24639568,B0-native,AVAILABLE_SAVED_NATIVE_SCORE_REPLAY_WITH_NODE_LINEAGE_GAP,,0.4210483634317167,,,,,,1225,11,,,,
cleanStatic,39,19.99991284,Noise-floor-only,UNAVAILABLE_SOURCE_NOT_PRESENT,,,,,,,,1225,11,,,,
cleanStatic,40,20.49991276,A1,AVAILABLE,,-203.32515383498674,-5942.030281569464,-5887.907045126466,450,51,102,1225,11,,,,
cleanStatic,40,20.49991276,A2,AVAILABLE,,-456.71148274318443,,,,,,1225,11,,,,
cleanStatic,40,20.49991276,A3,AVAILABLE,,-11463.199795903982,-172362.14962241694,-171204.30245929907,13050,1460,2914,1225,11,True,,,
cleanStatic,40,20.49991276,A4,UNAVAILABLE_INVALID_FIT,boundary_or_nonconvergence,,,,,,,1225,11,,,,
cleanStatic,40,20.49991276,Full,AVAILABLE,,-11463.19969856331,-172362.14975553658,-171204.30254374837,13050,1460,2914,1225,11,True,offline_physics_los,True,False
cleanStatic,40,20.49991276,Neural-with-energy,AVAILABLE,,-11463.199818669638,-172362.14958298212,-171204.30243124708,13050,1460,2914,1225,11,True,,,
cleanStatic,40,20.49991276,Power-only,AVAILABLE,,12372124754465.809,,,,,,1225,11,,,,
cleanStatic,40,20.74639568,B0-native,AVAILABLE_SAVED_NATIVE_SCORE_REPLAY_WITH_NODE_LINEAGE_GAP,,0.6390655566402144,,,,,,1225,11,,,,
cleanStatic,40,20.49991276,Noise-floor-only,UNAVAILABLE_SOURCE_NOT_PRESENT,,,,,,,,1225,11,,,,
cleanStatic,41,20.99991276,A1,AVAILABLE,,-201.17411767412693,-5948.390027841432,-5893.191273318004,450,51,102,951,11,,,,
cleanStatic,41,20.99991276,A2,AVAILABLE,,-463.37020491931776,,,,,,951,11,,,,
cleanStatic,41,20.99991276,A3,AVAILABLE,,-6628.622709289208,-107242.18585558655,-106478.66409910948,8118,912,1818,951,11,True,,,
cleanStatic,41,20.99991276,A4,UNAVAILABLE_INVALID_FIT,boundary_or_nonconvergence,,,,,,,951,11,,,,
cleanStatic,41,20.99991276,Full,AVAILABLE,,-6628.622733111886,-107242.18580636688,-106478.66406180114,8118,912,1818,951,11,True,offline_physics_los,True,False
cleanStatic,41,20.99991276,Neural-with-energy,AVAILABLE,,-6628.622717717153,-107242.18582364103,-106478.66407137793,8118,912,1818,951,11,True,,,
cleanStatic,41,20.99991276,Power-only,AVAILABLE,,12400333586043.988,,,,,,951,11,,,,
cleanStatic,41,21.24639568,B0-native,AVAILABLE_SAVED_NATIVE_SCORE_REPLAY_WITH_NODE_LINEAGE_GAP,,0.6900373602738117,,,,,,951,11,,,,
cleanStatic,41,20.99991276,Noise-floor-only,UNAVAILABLE_SOURCE_NOT_PRESENT,,,,,,,,951,11,,,,
cleanStatic,42,21.4999128,A1,AVAILABLE,,-230.34387406057783,-5951.760144046062,-5911.14626771586,450,51,102,750,11,,,,
cleanStatic,42,21.4999128,A2,AVAILABLE,,-461.73283666646216,,,,,,750,11,,,,
cleanStatic,42,21.4999128,A3,AVAILABLE,,-3458.1618507146923,-59447.98078164474,-59057.27987271097,4500,510,1014,750,11,True,,,
cleanStatic,42,21.4999128,A4,UNAVAILABLE_INVALID_FIT,boundary_or_nonconvergence,,,,,,,750,11,,,,
cleanStatic,42,21.4999128,Full,AVAILABLE,,-3458.1618875263375,-59447.98067412483,-59057.27978359688,4500,510,1014,750,11,True,offline_physics_los,True,False
cleanStatic,42,21.4999128,Neural-with-energy,AVAILABLE,,-3458.1618599406356,-59447.98060038149,-59057.27969606069,4500,510,1014,750,11,True,,,
cleanStatic,42,21.4999128,Power-only,AVAILABLE,,12326289279433.33,,,,,,750,11,,,,
cleanStatic,42,21.74639568,B0-native,AVAILABLE_SAVED_NATIVE_SCORE_REPLAY_WITH_NODE_LINEAGE_GAP,,0.614725209070669,,,,,,750,11,,,,
cleanStatic,42,21.4999128,Noise-floor-only,UNAVAILABLE_SOURCE_NOT_PRESENT,,,,,,,,750,11,,,,
cleanStatic,43,21.99991284,A1,AVAILABLE,,-231.39288004106118,-5944.8850099185875,-5904.795636578627,450,51,102,750,11,,,,
cleanStatic,43,21.99991284,A2,AVAILABLE,,-462.78576008212235,,,,,,750,11,,,,
cleanStatic,43,21.99991284,A3,AVAILABLE,,-3490.405111600441,-59458.14395038348,-59083.56467189258,4500,510,1014,750,11,True,,,
cleanStatic,43,21.99991284,A4,UNAVAILABLE_INVALID_FIT,boundary_or_nonconvergence,,,,,,,750,11,,,,
cleanStatic,43,21.99991284,Full,AVAILABLE,,-3490.4050446278998,-59458.14397499167,-59083.5646630145,4500,510,1014,750,11,True,offline_physics_los,True,False
cleanStatic,43,21.99991284,Neural-with-energy,AVAILABLE,,-3490.405170248181,-59458.143889681756,-59083.56464051473,4500,510,1014,750,11,True,,,
cleanStatic,43,21.99991284,Power-only,AVAILABLE,,12096508188699.512,,,,,,750,11,,,,
cleanStatic,43,22.24639568,B0-native,AVAILABLE_SAVED_NATIVE_SCORE_REPLAY_WITH_NODE_LINEAGE_GAP,,0.9174155796211128,,,,,,750,11,,,,
cleanStatic,43,21.99991284,Noise-floor-only,UNAVAILABLE_SOURCE_NOT_PRESENT,,,,,,,,750,11,,,,
cleanStatic,44,22.49991284,A1,AVAILABLE,,-218.27060275776591,-5939.006811905516,-5892.3562999239075,450,51,102,750,11,,,,
cleanStatic,44,22.49991284,A2,AVAILABLE,,-471.9546905613022,,,,,,750,11,,,,
cleanStatic,44,22.49991284,A3,AVAILABLE,,-3484.2587381643825,-59486.72213085988,-59109.06966565095,4500,510,1014,750,11,True,,,
cleanStatic,44,22.49991284,A4,UNAVAILABLE_INVALID_FIT,boundary_or_nonconvergence,,,,,,,750,11,,,,
cleanStatic,44,22.49991284,Full,AVAILABLE,,-3484.2585913699295,-59486.72202094826,-59109.06948234211,4500,510,1014,750,11,True,offline_physics_los,True,False
cleanStatic,44,22.49991284,Neural-with-energy,AVAILABLE,,-3484.2589642230596,-59486.72199876672,-59109.06964658713,4500,510,1014,750,11,True,,,
cleanStatic,44,22.49991284,Power-only,AVAILABLE,,12152338213810.512,,,,,,750,11,,,,
cleanStatic,44,22.74639568,B0-native,AVAILABLE_SAVED_NATIVE_SCORE_REPLAY_WITH_NODE_LINEAGE_GAP,,0.7105153319101533,,,,,,750,11,,,,
cleanStatic,44,22.49991284,Noise-floor-only,UNAVAILABLE_SOURCE_NOT_PRESENT,,,,,,,,750,11,,,,
cleanStatic,45,22.99991284,A1,AVAILABLE,,-222.17641858638842,-5963.718771213382,-5919.021167146085,450,51,102,750,11,,,,
cleanStatic,45,22.99991284,A2,AVAILABLE,,-455.3723587273323,,,,,,750,11,,,,
cleanStatic,45,22.99991284,A3,UNAVAILABLE_INVALID_FIT,boundary_or_nonconvergence,,,,,,,750,11,False,,,
cleanStatic,45,22.99991284,A4,UNAVAILABLE_INVALID_FIT,boundary_or_nonconvergence,,,,,,,750,11,,,,
cleanStatic,45,22.99991284,Full,UNAVAILABLE_INVALID_SHARED_FIT,boundary_or_nonconvergence,,,,,,,750,11,False,offline_physics_los,True,False
cleanStatic,45,22.99991284,Neural-with-energy,UNAVAILABLE_INVALID_FIT,boundary_or_nonconvergence,,,,,,,750,11,False,,,
cleanStatic,45,22.99991284,Power-only,AVAILABLE,,12464665915209.83,,,,,,750,11,,,,
cleanStatic,45,23.24639568,B0-native,AVAILABLE_SAVED_NATIVE_SCORE_REPLAY_WITH_NODE_LINEAGE_GAP,,0.9226860591168766,,,,,,750,11,,,,
cleanStatic,45,22.99991284,Noise-floor-only,UNAVAILABLE_SOURCE_NOT_PRESENT,,,,,,,,750,11,,,,
cleanStatic,46,23.49991272,A1,AVAILABLE,,-230.33794568506335,-5941.10969154207,-5900.492851024111,450,51,102,750,11,,,,
cleanStatic,46,23.49991272,A2,AVAILABLE,,-494.3596293922708,,,,,,750,11,,,,
cleanStatic,46,23.49991272,A3,AVAILABLE,,-3415.1084807894076,-59421.60399447559,-59009.376400579175,4500,510,1014,750,11,True,,,
cleanStatic,46,23.49991272,A4,UNAVAILABLE_INVALID_FIT,boundary_or_nonconvergence,,,,,,,750,11,,,,
cleanStatic,46,23.49991272,Full,AVAILABLE,,-3415.108425171158,-59421.60402568533,-59009.37640397979,4500,510,1014,750,11,True,offline_physics_los,True,False
cleanStatic,46,23.49991272,Neural-with-energy,AVAILABLE,,-3415.108356973884,-59421.60390356578,-59009.376247761604,4500,510,1014,750,11,True,,,
cleanStatic,46,23.49991272,Power-only,AVAILABLE,,12315127597457.438,,,,,,750,11,,,,
cleanStatic,46,23.74639568,B0-native,AVAILABLE_SAVED_NATIVE_SCORE_REPLAY_WITH_NODE_LINEAGE_GAP,,0.9322068618567027,,,,,,750,11,,,,
cleanStatic,46,23.49991272,Noise-floor-only,UNAVAILABLE_SOURCE_NOT_PRESENT,,,,,,,,750,11,,,,
cleanStatic,47,23.99991256,A1,AVAILABLE,,-226.8207572103364,-5957.512716026278,-5915.137281270955,450,51,102,750,11,,,,
cleanStatic,47,23.99991256,A2,AVAILABLE,,-479.7069956848667,,,,,,750,11,,,,
cleanStatic,47,23.99991256,A3,AVAILABLE,,-3525.7194005335477,-59526.653236959515,-59169.73110293517,4500,510,1014,750,11,True,,,
cleanStatic,47,23.99991256,A4,UNAVAILABLE_INVALID_FIT,boundary_or_nonconvergence,,,,,,,750,11,,,,
cleanStatic,47,23.99991256,Full,AVAILABLE,,-3525.719414129737,-59526.65313027955,-59169.7310030533,4500,510,1014,750,11,True,offline_physics_los,True,False
cleanStatic,47,23.99991256,Neural-with-energy,AVAILABLE,,-3525.719474706857,-59526.653041604666,-59169.730944666975,4500,510,1014,750,11,True,,,
cleanStatic,47,23.99991256,Power-only,AVAILABLE,,12534285397181.266,,,,,,750,11,,,,
cleanStatic,47,24.24639568,B0-native,AVAILABLE_SAVED_NATIVE_SCORE_REPLAY_WITH_NODE_LINEAGE_GAP,,0.9393474639115721,,,,,,750,11,,,,
cleanStatic,47,23.99991256,Noise-floor-only,UNAVAILABLE_SOURCE_NOT_PRESENT,,,,,,,,750,11,,,,
cleanStatic,48,24.49991232,A1,AVAILABLE,,-233.70219153518872,-5937.382530103536,-5898.447812510639,450,51,102,750,11,,,,
cleanStatic,48,24.49991232,A2,AVAILABLE,,-475.01751073454375,,,,,,750,11,,,,
cleanStatic,48,24.49991232,A3,AVAILABLE,,-3439.63988574635,-59406.07501434138,-59006.11312292344,4500,510,1014,750,11,True,,,
cleanStatic,48,24.49991232,A4,UNAVAILABLE_INVALID_FIT,boundary_or_nonconvergence,,,,,,,750,11,,,,
cleanStatic,48,24.49991232,Full,AVAILABLE,,-3439.63990655246,-59406.07497771237,-59006.11309669748,4500,510,1014,750,11,True,offline_physics_los,True,False
