scenario,model,model_seed,policy_seed,ordered_path,count,fraction
DS2,complex random K7 policy11,303,11,3-5-1-6-0-2,28,0.0029136316337148803
DS2,complex random K7 policy11,303,11,3-5-1-6-0-7,23,0.002393340270551509
DS2,complex random K7 policy11,303,11,3-5-1-6-0-8,26,0.002705515088449532
DS2,complex random K7 policy11,303,11,3-5-1-6-2-0,30,0.003121748178980229
DS2,complex random K7 policy11,303,11,3-5-1-6-2-7,29,0.0030176899063475548
DS2,complex random K7 policy11,303,11,3-5-1-6-2-8,40,0.004162330905306972
DS2,complex random K7 policy11,303,11,3-5-1-6-7-0,23,0.002393340270551509
DS2,complex random K7 policy11,303,11,3-5-1-6-7-2,32,0.0033298647242455777
DS2,complex random K7 policy11,303,11,3-5-1-6-7-8,32,0.0033298647242455777
DS2,complex random K7 policy11,303,11,3-5-1-6-8-0,32,0.0033298647242455777
DS2,complex random K7 policy11,303,11,3-5-1-6-8-2,29,0.0030176899063475548
DS2,complex random K7 policy11,303,11,3-5-1-6-8-7,19,0.0019771071800208117
DS2,complex random K7 policy11,303,11,3-5-1-7-0-2,33,0.0034339229968782517
DS2,complex random K7 policy11,303,11,3-5-1-7-0-6,26,0.002705515088449532
DS2,complex random K7 policy11,303,11,3-5-1-7-0-8,29,0.0030176899063475548
DS2,complex random K7 policy11,303,11,3-5-1-7-2-0,28,0.0029136316337148803
DS2,complex random K7 policy11,303,11,3-5-1-7-2-6,26,0.002705515088449532
DS2,complex random K7 policy11,303,11,3-5-1-7-2-8,30,0.003121748178980229
DS2,complex random K7 policy11,303,11,3-5-1-7-6-0,36,0.0037460978147762745
DS2,complex random K7 policy11,303,11,3-5-1-7-6-2,30,0.003121748178980229
DS2,complex random K7 policy11,303,11,3-5-1-7-6-8,19,0.0019771071800208117
DS2,complex random K7 policy11,303,11,3-5-1-7-8-0,25,0.0026014568158168575
DS2,complex random K7 policy11,303,11,3-5-1-7-8-2,25,0.0026014568158168575
DS2,complex random K7 policy11,303,11,3-5-1-7-8-6,21,0.00218522372528616
DS2,complex random K7 policy11,303,11,3-5-1-8-0-2,27,0.002809573361082206
DS2,complex random K7 policy11,303,11,3-5-1-8-0-6,30,0.003121748178980229
DS2,complex random K7 policy11,303,11,3-5-1-8-0-7,24,0.002497398543184183
DS2,complex random K7 policy11,303,11,3-5-1-8-2-0,31,0.0032258064516129032
DS2,complex random K7 policy11,303,11,3-5-1-8-2-6,23,0.002393340270551509
DS2,complex random K7 policy11,303,11,3-5-1-8-2-7,33,0.0034339229968782517
DS2,complex random K7 policy11,303,11,3-5-1-8-6-0,19,0.0019771071800208117
DS2,complex random K7 policy11,303,11,3-5-1-8-6-2,20,0.002081165452653486
DS2,complex random K7 policy11,303,11,3-5-1-8-6-7,38,0.003954214360041623
DS2,complex random K7 policy11,303,11,3-5-1-8-7-0,27,0.002809573361082206
DS2,complex random K7 policy11,303,11,3-5-1-8-7-2,33,0.0034339229968782517
DS2,complex random K7 policy11,303,11,3-5-1-8-7-6,26,0.002705515088449532
DS2,complex random K7 policy11,303,11,3-5-2-0-1-6,28,0.0029136316337148803
DS2,complex random K7 policy11,303,11,3-5-2-0-1-7,25,0.0026014568158168575
DS2,complex random K7 policy11,303,11,3-5-2-0-1-8,25,0.0026014568158168575
DS2,complex random K7 policy11,303,11,3-5-2-0-6-1,21,0.00218522372528616
DS2,complex random K7 policy11,303,11,3-5-2-0-6-7,31,0.0032258064516129032
DS2,complex random K7 policy11,303,11,3-5-2-0-6-8,27,0.002809573361082206
DS2,complex random K7 policy11,303,11,3-5-2-0-7-1,23,0.002393340270551509
DS2,complex random K7 policy11,303,11,3-5-2-0-7-6,23,0.002393340270551509
DS2,complex random K7 policy11,303,11,3-5-2-0-7-8,28,0.0029136316337148803
DS2,complex random K7 policy11,303,11,3-5-2-0-8-1,36,0.0037460978147762745
DS2,complex random K7 policy11,303,11,3-5-2-0-8-6,29,0.0030176899063475548
DS2,complex random K7 policy11,303,11,3-5-2-0-8-7,33,0.0034339229968782517
DS2,complex random K7 policy11,303,11,3-5-2-1-0-6,30,0.003121748178980229
DS2,complex random K7 policy11,303,11,3-5-2-1-0-7,30,0.003121748178980229
DS2,complex random K7 policy11,303,11,3-5-2-1-0-8,23,0.002393340270551509
DS2,complex random K7 policy11,303,11,3-5-2-1-6-0,34,0.003537981269510926
DS2,complex random K7 policy11,303,11,3-5-2-1-6-7,34,0.003537981269510926
DS2,complex random K7 policy11,303,11,3-5-2-1-6-8,20,0.002081165452653486
DS2,complex random K7 policy11,303,11,3-5-2-1-7-0,28,0.0029136316337148803
DS2,complex random K7 policy11,303,11,3-5-2-1-7-6,21,0.00218522372528616
DS2,complex random K7 policy11,303,11,3-5-2-1-7-8,19,0.0019771071800208117
DS2,complex random K7 policy11,303,11,3-5-2-1-8-0,31,0.0032258064516129032
DS2,complex random K7 policy11,303,11,3-5-2-1-8-6,23,0.002393340270551509
DS2,complex random K7 policy11,303,11,3-5-2-1-8-7,36,0.0037460978147762745
DS2,complex random K7 policy11,303,11,3-5-2-6-0-1,28,0.0029136316337148803
DS2,complex random K7 policy11,303,11,3-5-2-6-0-7,26,0.002705515088449532
DS2,complex random K7 policy11,303,11,3-5-2-6-0-8,21,0.00218522372528616
DS2,complex random K7 policy11,303,11,3-5-2-6-1-0,29,0.0030176899063475548
DS2,complex random K7 policy11,303,11,3-5-2-6-1-7,29,0.0030176899063475548
DS2,complex random K7 policy11,303,11,3-5-2-6-1-8,23,0.002393340270551509
DS2,complex random K7 policy11,303,11,3-5-2-6-7-0,25,0.0026014568158168575
DS2,complex random K7 policy11,303,11,3-5-2-6-7-1,20,0.002081165452653486
DS2,complex random K7 policy11,303,11,3-5-2-6-7-8,26,0.002705515088449532
DS2,complex random K7 policy11,303,11,3-5-2-6-8-0,29,0.0030176899063475548
DS2,complex random K7 policy11,303,11,3-5-2-6-8-1,17,0.001768990634755463
DS2,complex random K7 policy11,303,11,3-5-2-6-8-7,23,0.002393340270551509
DS2,complex random K7 policy11,303,11,3-5-2-7-0-1,25,0.0026014568158168575
DS2,complex random K7 policy11,303,11,3-5-2-7-0-6,26,0.002705515088449532
DS2,complex random K7 policy11,303,11,3-5-2-7-0-8,27,0.002809573361082206
DS2,complex random K7 policy11,303,11,3-5-2-7-1-0,39,0.004058272632674297
DS2,complex random K7 policy11,303,11,3-5-2-7-1-6,23,0.002393340270551509
DS2,complex random K7 policy11,303,11,3-5-2-7-1-8,24,0.002497398543184183
DS2,complex random K7 policy11,303,11,3-5-2-7-6-0,31,0.0032258064516129032
DS2,complex random K7 policy11,303,11,3-5-2-7-6-1,34,0.003537981269510926
DS2,complex random K7 policy11,303,11,3-5-2-7-6-8,26,0.002705515088449532
DS2,complex random K7 policy11,303,11,3-5-2-7-8-0,20,0.002081165452653486
DS2,complex random K7 policy11,303,11,3-5-2-7-8-1,25,0.0026014568158168575
DS2,complex random K7 policy11,303,11,3-5-2-7-8-6,26,0.002705515088449532
DS2,complex random K7 policy11,303,11,3-5-2-8-0-1,32,0.0033298647242455777
DS2,complex random K7 policy11,303,11,3-5-2-8-0-6,28,0.0029136316337148803
DS2,complex random K7 policy11,303,11,3-5-2-8-0-7,25,0.0026014568158168575
DS2,complex random K7 policy11,303,11,3-5-2-8-1-0,25,0.0026014568158168575
DS2,complex random K7 policy11,303,11,3-5-2-8-1-6,24,0.002497398543184183
DS2,complex random K7 policy11,303,11,3-5-2-8-1-7,34,0.003537981269510926
DS2,complex random K7 policy11,303,11,3-5-2-8-6-0,27,0.002809573361082206
DS2,complex random K7 policy11,303,11,3-5-2-8-6-1,28,0.0029136316337148803
DS2,complex random K7 policy11,303,11,3-5-2-8-6-7,19,0.0019771071800208117
DS2,complex random K7 policy11,303,11,3-5-2-8-7-0,31,0.0032258064516129032
DS2,complex random K7 policy11,303,11,3-5-2-8-7-1,15,0.0015608740894901144
DS2,complex random K7 policy11,303,11,3-5-2-8-7-6,42,0.00437044745057232
DS2,complex random K7 policy11,303,11,3-5-6-0-1-2,20,0.002081165452653486
DS2,complex random K7 policy11,303,11,3-5-6-0-1-7,41,0.004266389177939646
DS2,complex random K7 policy11,303,11,3-5-6-0-1-8,22,0.0022892819979188346
DS2,complex random K7 policy11,303,11,3-5-6-0-2-1,32,0.0033298647242455777
DS2,complex random K7 policy11,303,11,3-5-6-0-2-7,25,0.0026014568158168575
DS2,complex random K7 policy11,303,11,3-5-6-0-2-8,20,0.002081165452653486
DS2,complex random K7 policy11,303,11,3-5-6-0-7-1,26,0.002705515088449532
DS2,complex random K7 policy11,303,11,3-5-6-0-7-2,29,0.0030176899063475548
DS2,complex random K7 policy11,303,11,3-5-6-0-7-8,23,0.002393340270551509
DS2,complex random K7 policy11,303,11,3-5-6-0-8-1,27,0.002809573361082206
DS2,complex random K7 policy11,303,11,3-5-6-0-8-2,29,0.0030176899063475548
DS2,complex random K7 policy11,303,11,3-5-6-0-8-7,25,0.0026014568158168575
DS2,complex random K7 policy11,303,11,3-5-6-1-0-2,24,0.002497398543184183
DS2,complex random K7 policy11,303,11,3-5-6-1-0-7,26,0.002705515088449532
DS2,complex random K7 policy11,303,11,3-5-6-1-0-8,27,0.002809573361082206
DS2,complex random K7 policy11,303,11,3-5-6-1-2-0,29,0.0030176899063475548
DS2,complex random K7 policy11,303,11,3-5-6-1-2-7,16,0.0016649323621227888
DS2,complex random K7 policy11,303,11,3-5-6-1-2-8,25,0.0026014568158168575
DS2,complex random K7 policy11,303,11,3-5-6-1-7-0,29,0.0030176899063475548
DS2,complex random K7 policy11,303,11,3-5-6-1-7-2,20,0.002081165452653486
DS2,complex random K7 policy11,303,11,3-5-6-1-7-8,25,0.0026014568158168575
DS2,complex random K7 policy11,303,11,3-5-6-1-8-0,28,0.0029136316337148803
DS2,complex random K7 policy11,303,11,3-5-6-1-8-2,29,0.0030176899063475548
DS2,complex random K7 policy11,303,11,3-5-6-1-8-7,33,0.0034339229968782517
DS2,complex random K7 policy11,303,11,3-5-6-2-0-1,32,0.0033298647242455777
DS2,complex random K7 policy11,303,11,3-5-6-2-0-7,23,0.002393340270551509
DS2,complex random K7 policy11,303,11,3-5-6-2-0-8,24,0.002497398543184183
DS2,complex random K7 policy11,303,11,3-5-6-2-1-0,27,0.002809573361082206
DS2,complex random K7 policy11,303,11,3-5-6-2-1-7,34,0.003537981269510926
DS2,complex random K7 policy11,303,11,3-5-6-2-1-8,23,0.002393340270551509
DS2,complex random K7 policy11,303,11,3-5-6-2-7-0,29,0.0030176899063475548
DS2,complex random K7 policy11,303,11,3-5-6-2-7-1,24,0.002497398543184183
DS2,complex random K7 policy11,303,11,3-5-6-2-7-8,36,0.0037460978147762745
DS2,complex random K7 policy11,303,11,3-5-6-2-8-0,22,0.0022892819979188346
DS2,complex random K7 policy11,303,11,3-5-6-2-8-1,27,0.002809573361082206
DS2,complex random K7 policy11,303,11,3-5-6-2-8-7,25,0.0026014568158168575
DS2,complex random K7 policy11,303,11,3-5-6-7-0-1,27,0.002809573361082206
DS2,complex random K7 policy11,303,11,3-5-6-7-0-2,25,0.0026014568158168575
DS2,complex random K7 policy11,303,11,3-5-6-7-0-8,23,0.002393340270551509
DS2,complex random K7 policy11,303,11,3-5-6-7-1-0,28,0.0029136316337148803
DS2,complex random K7 policy11,303,11,3-5-6-7-1-2,26,0.002705515088449532
DS2,complex random K7 policy11,303,11,3-5-6-7-1-8,35,0.0036420395421436005
DS2,complex random K7 policy11,303,11,3-5-6-7-2-0,27,0.002809573361082206
DS2,complex random K7 policy11,303,11,3-5-6-7-2-1,28,0.0029136316337148803
DS2,complex random K7 policy11,303,11,3-5-6-7-2-8,24,0.002497398543184183
DS2,complex random K7 policy11,303,11,3-5-6-7-8-0,21,0.00218522372528616
DS2,complex random K7 policy11,303,11,3-5-6-7-8-1,25,0.0026014568158168575
DS2,complex random K7 policy11,303,11,3-5-6-7-8-2,19,0.0019771071800208117
DS2,complex random K7 policy11,303,11,3-5-6-8-0-1,25,0.0026014568158168575
DS2,complex random K7 policy11,303,11,3-5-6-8-0-2,26,0.002705515088449532
DS2,complex random K7 policy11,303,11,3-5-6-8-0-7,31,0.0032258064516129032
DS2,complex random K7 policy11,303,11,3-5-6-8-1-0,15,0.0015608740894901144
DS2,complex random K7 policy11,303,11,3-5-6-8-1-2,27,0.002809573361082206
DS2,complex random K7 policy11,303,11,3-5-6-8-1-7,27,0.002809573361082206
DS2,complex random K7 policy11,303,11,3-5-6-8-2-0,26,0.002705515088449532
DS2,complex random K7 policy11,303,11,3-5-6-8-2-1,28,0.0029136316337148803
DS2,complex random K7 policy11,303,11,3-5-6-8-2-7,32,0.0033298647242455777
DS2,complex random K7 policy11,303,11,3-5-6-8-7-0,35,0.0036420395421436005
DS2,complex random K7 policy11,303,11,3-5-6-8-7-1,31,0.0032258064516129032
DS2,complex random K7 policy11,303,11,3-5-6-8-7-2,24,0.002497398543184183
DS2,complex random K7 policy11,303,11,3-5-7-0-1-2,30,0.003121748178980229
DS2,complex random K7 policy11,303,11,3-5-7-0-1-6,24,0.002497398543184183
DS2,complex random K7 policy11,303,11,3-5-7-0-1-8,32,0.0033298647242455777
DS2,complex random K7 policy11,303,11,3-5-7-0-2-1,18,0.0018730489073881373
DS2,complex random K7 policy11,303,11,3-5-7-0-2-6,21,0.00218522372528616
DS2,complex random K7 policy11,303,11,3-5-7-0-2-8,21,0.00218522372528616
DS2,complex random K7 policy11,303,11,3-5-7-0-6-1,31,0.0032258064516129032
DS2,complex random K7 policy11,303,11,3-5-7-0-6-2,32,0.0033298647242455777
DS2,complex random K7 policy11,303,11,3-5-7-0-6-8,29,0.0030176899063475548
DS2,complex random K7 policy11,303,11,3-5-7-0-8-1,25,0.0026014568158168575
DS2,complex random K7 policy11,303,11,3-5-7-0-8-2,21,0.00218522372528616
DS2,complex random K7 policy11,303,11,3-5-7-0-8-6,28,0.0029136316337148803
DS2,complex random K7 policy11,303,11,3-5-7-1-0-2,33,0.0034339229968782517
DS2,complex random K7 policy11,303,11,3-5-7-1-0-6,24,0.002497398543184183
DS2,complex random K7 policy11,303,11,3-5-7-1-0-8,30,0.003121748178980229
DS2,complex random K7 policy11,303,11,3-5-7-1-2-0,32,0.0033298647242455777
DS2,complex random K7 policy11,303,11,3-5-7-1-2-6,21,0.00218522372528616
DS2,complex random K7 policy11,303,11,3-5-7-1-2-8,27,0.002809573361082206
DS2,complex random K7 policy11,303,11,3-5-7-1-6-0,15,0.0015608740894901144
DS2,complex random K7 policy11,303,11,3-5-7-1-6-2,22,0.0022892819979188346
DS2,complex random K7 policy11,303,11,3-5-7-1-6-8,25,0.0026014568158168575
DS2,complex random K7 policy11,303,11,3-5-7-1-8-0,34,0.003537981269510926
DS2,complex random K7 policy11,303,11,3-5-7-1-8-2,24,0.002497398543184183
DS2,complex random K7 policy11,303,11,3-5-7-1-8-6,24,0.002497398543184183
DS2,complex random K7 policy11,303,11,3-5-7-2-0-1,20,0.002081165452653486
DS2,complex random K7 policy11,303,11,3-5-7-2-0-6,30,0.003121748178980229
DS2,complex random K7 policy11,303,11,3-5-7-2-0-8,25,0.0026014568158168575
DS2,complex random K7 policy11,303,11,3-5-7-2-1-0,18,0.0018730489073881373
DS2,complex random K7 policy11,303,11,3-5-7-2-1-6,21,0.00218522372528616
DS2,complex random K7 policy11,303,11,3-5-7-2-1-8,32,0.0033298647242455777
DS2,complex random K7 policy11,303,11,3-5-7-2-6-0,32,0.0033298647242455777
DS2,complex random K7 policy11,303,11,3-5-7-2-6-1,29,0.0030176899063475548
DS2,complex random K7 policy11,303,11,3-5-7-2-6-8,23,0.002393340270551509
DS2,complex random K7 policy11,303,11,3-5-7-2-8-0,23,0.002393340270551509
DS2,complex random K7 policy11,303,11,3-5-7-2-8-1,19,0.0019771071800208117
DS2,complex random K7 policy11,303,11,3-5-7-2-8-6,30,0.003121748178980229
DS2,complex random K7 policy11,303,11,3-5-7-6-0-1,22,0.0022892819979188346
DS2,complex random K7 policy11,303,11,3-5-7-6-0-2,26,0.002705515088449532
DS2,complex random K7 policy11,303,11,3-5-7-6-0-8,30,0.003121748178980229
DS2,complex random K7 policy11,303,11,3-5-7-6-1-0,15,0.0015608740894901144
DS2,complex random K7 policy11,303,11,3-5-7-6-1-2,35,0.0036420395421436005
DS2,complex random K7 policy11,303,11,3-5-7-6-1-8,26,0.002705515088449532
DS2,complex random K7 policy11,303,11,3-5-7-6-2-0,27,0.002809573361082206
DS2,complex random K7 policy11,303,11,3-5-7-6-2-1,24,0.002497398543184183
DS2,complex random K7 policy11,303,11,3-5-7-6-2-8,28,0.0029136316337148803
DS2,complex random K7 policy11,303,11,3-5-7-6-8-0,23,0.002393340270551509
DS2,complex random K7 policy11,303,11,3-5-7-6-8-1,28,0.0029136316337148803
DS2,complex random K7 policy11,303,11,3-5-7-6-8-2,34,0.003537981269510926
DS2,complex random K7 policy11,303,11,3-5-7-8-0-1,28,0.0029136316337148803
DS2,complex random K7 policy11,303,11,3-5-7-8-0-2,28,0.0029136316337148803
DS2,complex random K7 policy11,303,11,3-5-7-8-0-6,27,0.002809573361082206
DS2,complex random K7 policy11,303,11,3-5-7-8-1-0,36,0.0037460978147762745
DS2,complex random K7 policy11,303,11,3-5-7-8-1-2,25,0.0026014568158168575
DS2,complex random K7 policy11,303,11,3-5-7-8-1-6,22,0.0022892819979188346
DS2,complex random K7 policy11,303,11,3-5-7-8-2-0,25,0.0026014568158168575
DS2,complex random K7 policy11,303,11,3-5-7-8-2-1,26,0.002705515088449532
DS2,complex random K7 policy11,303,11,3-5-7-8-2-6,23,0.002393340270551509
DS2,complex random K7 policy11,303,11,3-5-7-8-6-0,32,0.0033298647242455777
DS2,complex random K7 policy11,303,11,3-5-7-8-6-1,23,0.002393340270551509
DS2,complex random K7 policy11,303,11,3-5-7-8-6-2,25,0.0026014568158168575
DS2,complex random K7 policy11,303,11,3-5-8-0-1-2,14,0.0014568158168574402
DS2,complex random K7 policy11,303,11,3-5-8-0-1-6,27,0.002809573361082206
DS2,complex random K7 policy11,303,11,3-5-8-0-1-7,21,0.00218522372528616
DS2,complex random K7 policy11,303,11,3-5-8-0-2-1,23,0.002393340270551509
DS2,complex random K7 policy11,303,11,3-5-8-0-2-6,19,0.0019771071800208117
DS2,complex random K7 policy11,303,11,3-5-8-0-2-7,23,0.002393340270551509
DS2,complex random K7 policy11,303,11,3-5-8-0-6-1,22,0.0022892819979188346
DS2,complex random K7 policy11,303,11,3-5-8-0-6-2,24,0.002497398543184183
DS2,complex random K7 policy11,303,11,3-5-8-0-6-7,31,0.0032258064516129032
DS2,complex random K7 policy11,303,11,3-5-8-0-7-1,32,0.0033298647242455777
DS2,complex random K7 policy11,303,11,3-5-8-0-7-2,33,0.0034339229968782517
DS2,complex random K7 policy11,303,11,3-5-8-0-7-6,22,0.0022892819979188346
DS2,complex random K7 policy11,303,11,3-5-8-1-0-2,36,0.0037460978147762745
DS2,complex random K7 policy11,303,11,3-5-8-1-0-6,28,0.0029136316337148803
DS2,complex random K7 policy11,303,11,3-5-8-1-0-7,23,0.002393340270551509
DS2,complex random K7 policy11,303,11,3-5-8-1-2-0,24,0.002497398543184183
DS2,complex random K7 policy11,303,11,3-5-8-1-2-6,19,0.0019771071800208117
DS2,complex random K7 policy11,303,11,3-5-8-1-2-7,29,0.0030176899063475548
DS2,complex random K7 policy11,303,11,3-5-8-1-6-0,20,0.002081165452653486
DS2,complex random K7 policy11,303,11,3-5-8-1-6-2,23,0.002393340270551509
DS2,complex random K7 policy11,303,11,3-5-8-1-6-7,23,0.002393340270551509
DS2,complex random K7 policy11,303,11,3-5-8-1-7-0,26,0.002705515088449532
DS2,complex random K7 policy11,303,11,3-5-8-1-7-2,28,0.0029136316337148803
DS2,complex random K7 policy11,303,11,3-5-8-1-7-6,30,0.003121748178980229
DS2,complex random K7 policy11,303,11,3-5-8-2-0-1,20,0.002081165452653486
DS2,complex random K7 policy11,303,11,3-5-8-2-0-6,20,0.002081165452653486
DS2,complex random K7 policy11,303,11,3-5-8-2-0-7,32,0.0033298647242455777
DS2,complex random K7 policy11,303,11,3-5-8-2-1-0,22,0.0022892819979188346
DS2,complex random K7 policy11,303,11,3-5-8-2-1-6,29,0.0030176899063475548
DS2,complex random K7 policy11,303,11,3-5-8-2-1-7,29,0.0030176899063475548
DS2,complex random K7 policy11,303,11,3-5-8-2-6-0,27,0.002809573361082206
DS2,complex random K7 policy11,303,11,3-5-8-2-6-1,26,0.002705515088449532
DS2,complex random K7 policy11,303,11,3-5-8-2-6-7,21,0.00218522372528616
DS2,complex random K7 policy11,303,11,3-5-8-2-7-0,32,0.0033298647242455777
DS2,complex random K7 policy11,303,11,3-5-8-2-7-1,33,0.0034339229968782517
DS2,complex random K7 policy11,303,11,3-5-8-2-7-6,26,0.002705515088449532
DS2,complex random K7 policy11,303,11,3-5-8-6-0-1,30,0.003121748178980229
DS2,complex random K7 policy11,303,11,3-5-8-6-0-2,27,0.002809573361082206
DS2,complex random K7 policy11,303,11,3-5-8-6-0-7,27,0.002809573361082206
DS2,complex random K7 policy11,303,11,3-5-8-6-1-0,20,0.002081165452653486
DS2,complex random K7 policy11,303,11,3-5-8-6-1-2,34,0.003537981269510926
DS2,complex random K7 policy11,303,11,3-5-8-6-1-7,26,0.002705515088449532
DS2,complex random K7 policy11,303,11,3-5-8-6-2-0,25,0.0026014568158168575
DS2,complex random K7 policy11,303,11,3-5-8-6-2-1,24,0.002497398543184183
DS2,complex random K7 policy11,303,11,3-5-8-6-2-7,25,0.0026014568158168575
DS2,complex random K7 policy11,303,11,3-5-8-6-7-0,25,0.0026014568158168575
DS2,complex random K7 policy11,303,11,3-5-8-6-7-1,26,0.002705515088449532
DS2,complex random K7 policy11,303,11,3-5-8-6-7-2,23,0.002393340270551509
DS2,complex random K7 policy11,303,11,3-5-8-7-0-1,31,0.0032258064516129032
DS2,complex random K7 policy11,303,11,3-5-8-7-0-2,27,0.002809573361082206
DS2,complex random K7 policy11,303,11,3-5-8-7-0-6,19,0.0019771071800208117
DS2,complex random K7 policy11,303,11,3-5-8-7-1-0,38,0.003954214360041623
DS2,complex random K7 policy11,303,11,3-5-8-7-1-2,22,0.0022892819979188346
DS2,complex random K7 policy11,303,11,3-5-8-7-1-6,27,0.002809573361082206
DS2,complex random K7 policy11,303,11,3-5-8-7-2-0,20,0.002081165452653486
DS2,complex random K7 policy11,303,11,3-5-8-7-2-1,32,0.0033298647242455777
DS2,complex random K7 policy11,303,11,3-5-8-7-2-6,32,0.0033298647242455777
